"Id","Datum","Kartentyp","Seite","Lokaltyp","Lokalname","Breite_neu","Höhe_neu","Breite_orig","Höhe_orig","MD5","Dateiname_original"
378,"1965","Speisen und Getränke",1,"Festzelt","Hippodrom",737,1024,5014,6969,"eaaf3b1aec972fbdfcf4d42d7fcec7e1","Hippodrom, Festzelt_Speisen und Getränke_Oktoberfest 1965_01.jpg"
379,"1965","Speisen und Getränke",2,"Festzelt","Hippodrom",737,1024,5014,6969,"27305b2df0df16f0ca7398494250a965","Hippodrom, Festzelt_Speisen und Getränke_Oktoberfest 1965_02.jpg"
380,"1965","Speisenkarte",1,"Festzelt","Hofbräuhaus",741,1024,2986,4127,"1f1576b31945a374cfa87976486c727e","Hofbräuhaus, Festhalle_Speisenkarte_Oktoberfest 1965_01.jpg"
381,"1965","Speisenkarte",2,"Festzelt","Hofbräuhaus",741,1024,2986,4127,"0a350aa7b1ff756f2c184eff62dd78d1","Hofbräuhaus, Festhalle_Speisenkarte_Oktoberfest 1965_02.jpg"
382,"19.04.1910","Abend-Karte",1,"Gaststätte","Hofbräuhaus",765,1024,4253,5692,"dd5eeb0006985aebf3c0ce8f6fb62a03","Hofbräuhaus, Münchner_Abend-Karte_19.04.1910_01.jpg"
383,"19.04.1910","Abend-Karte",2,"Gaststätte","Hofbräuhaus",1504,1024,8362,5692,"d3c491981bf79b379c84ecdaa7688831","Hofbräuhaus, Münchner_Abend-Karte_19.04.1910_02.jpg"
384,"19.04.1910","Abend-Karte",3,"Gaststätte","Hofbräuhaus",762,1024,4235,5692,"3aa145f35118426ff13f3476ede16f4c","Hofbräuhaus, Münchner_Abend-Karte_19.04.1910_03.jpg"
385,"20.09.1915","Abend-Karte",1,"Gaststätte","Hofbräuhaus",772,1024,4317,5728,"8bb005152f0e0628d8df7d30a53062cb","Hofbräuhaus, Münchner_Abend-Karte_20.09.1915_01.jpg"
386,"20.09.1915","Abend-Karte",2,"Gaststätte","Hofbräuhaus",1499,1024,8335,5692,"fcfceee950fcda8619ad7e22368220cc","Hofbräuhaus, Münchner_Abend-Karte_20.09.1915_02.jpg"
387,"20.09.1915","Abend-Karte",3,"Gaststätte","Hofbräuhaus",768,1024,4271,5692,"fbd4cb39de620c94e5525b5d393e4683","Hofbräuhaus, Münchner_Abend-Karte_20.09.1915_03.jpg"
388,"31.10.1911","Abend-Karte",1,"Gaststätte","Hofbräuhaus",770,1024,4281,5692,"5b42dfdb596b51901cc0dfba670f31cb","Hofbräuhaus, Münchner_F Mon 610_Abend-Karte_31.10.1911_01.jpg"
389,"31.10.1911","Abend-Karte",2,"Gaststätte","Hofbräuhaus",1504,1024,8362,5692,"f7c27a37cdcf59d2a0b6501adffeb4c9","Hofbräuhaus, Münchner_F Mon 610_Abend-Karte_31.10.1911_02.jpg"
390,"31.10.1911","Abend-Karte",3,"Gaststätte","Hofbräuhaus",767,1024,4262,5692,"99732acbe2567c6f05ca07fc38383b78","Hofbräuhaus, Münchner_F Mon 610_Abend-Karte_31.10.1911_03.jpg"
391,"01.10.1919","Kriegs-Speisenkarte",1,"Gaststätte","Hofbräuhaus",762,1024,3096,4163,"9f784dc692b2b6993eba1238e91f618e","Hofbräuhaus, Münchner_F Mon 3486_Kriegs-Speisenkarte_01.10.1919_01.jpg"
392,"01.10.1919","Kriegs-Speisenkarte",2,"Gaststätte","Hofbräuhaus",1478,1024,6009,4163,"828182d7105a473ff8fe74f26f353d6c","Hofbräuhaus, Münchner_F Mon 3486_Kriegs-Speisenkarte_01.10.1919_02.jpg"
393,"01.10.1919","Kriegs-Speisenkarte",3,"Gaststätte","Hofbräuhaus",761,1024,3095,4163,"c98d865b63c67a6555104c4346832688","Hofbräuhaus, Münchner_F Mon 3486_Kriegs-Speisenkarte_01.10.1919_03.jpg"
394,"01.05.1923","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",668,1024,3620,5547,"3bbbedd7ff7913a30fdfb3bcd0df3095","Hofbräuhaus, Münchner_F Mon 3517_Speisen-Karte_Mai 1923_01.jpg"
395,"01.05.1923","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1298,1024,7032,5547,"18e1fac861adb762524c7629b8bbfca9","Hofbräuhaus, Münchner_F Mon 3517_Speisen-Karte_Mai 1923_02.jpg"
396,"01.06.1923","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",663,1024,3592,5547,"04d63b2316476c9d7125ed21cf6629f8","Hofbräuhaus, Münchner_F Mon 3518_Speisen-Karte_Juni 1923_01.jpg"
397,"01.06.1923","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1285,1024,6960,5547,"40f792bfa5590f9111f64223f3d52afe","Hofbräuhaus, Münchner_F Mon 3518_Speisen-Karte_Juni 1923_02.jpg"
398,"01.06.1923","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",660,1024,3575,5547,"c79511324930efb39d74620aabe2557d","Hofbräuhaus, Münchner_F Mon 3518_Speisen-Karte_Juni 1923_03.jpg"
399,"1906","Mittag-Karte",1,"Gaststätte","Hofbräuhaus",764,1024,4199,5629,"1e8be329da4142c899cb8dd1974f722e","Hofbräuhaus, Münchner_Mittag-Karte_1906_01.jpg"
400,"1906","Mittag-Karte",2,"Gaststätte","Hofbräuhaus",1490,1024,8244,5665,"9666bb3ae9a800ed49956c90309e5f2b","Hofbräuhaus, Münchner_Mittag-Karte_1906_02.jpg"
401,"1906","Mittag-Karte",3,"Gaststätte","Hofbräuhaus",759,1024,4199,5665,"4d4a6f7d422f61305409aca0a810b84d","Hofbräuhaus, Münchner_Mittag-Karte_1906_03.jpg"
402,"1955","Speisekarte",1,"Gaststätte","Hofbräuhaus",785,1024,4344,5665,"246ecec4e0a32efb4898e9af0e1e6f07","Hofbräuhaus, Münchner_Speisekarte_ca. 1955_01.jpg"
403,"1955","Speisekarte",2,"Gaststätte","Hofbräuhaus",1544,1024,8543,5665,"09a7edbd3da0bb3cbcfef264c32b36eb","Hofbräuhaus, Münchner_Speisekarte_ca. 1955_02.jpg"
404,"1955","Speisekarte",3,"Gaststätte","Hofbräuhaus",784,1024,4335,5665,"1b93932df762d14017c428b5b8db2b29","Hofbräuhaus, Münchner_Speisekarte_ca. 1955_03.jpg"
405,"05.09.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",725,1024,4009,5665,"e6515c78b719a8ac2cd98e7a933e4dd9","Hofbräuhaus, Münchner_Speisen-Karte_05-06.09.1959_01.jpg"
406,"05.09.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1436,1024,7856,5602,"65f35a1ccb15ea62fda3a796e9187b24","Hofbräuhaus, Münchner_Speisen-Karte_05-06.09.1959_02.jpg"
407,"05.09.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",726,1024,4000,5638,"3eaae99223381f9c5c8218c21e0382d9","Hofbräuhaus, Münchner_Speisen-Karte_05-06.09.1959_03.jpg"
408,"06.11.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",730,1024,4009,5620,"8d168e83af0e00cb6a98eb9544ad880c","Hofbräuhaus, Münchner_Speisen-Karte_06.11.1959_01.jpg"
409,"06.11.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1428,1024,7838,5620,"5a6e80a9c43c1337dad9c62601c1f227","Hofbräuhaus, Münchner_Speisen-Karte_06.11.1959_02.jpg"
410,"06.11.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",730,1024,4009,5620,"ef5ac3c10971b6cd3721d5ea63e35ae3","Hofbräuhaus, Münchner_Speisen-Karte_06.11.1959_03.jpg"
411,"07.11.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",742,1024,4072,5620,"57e4b71d5410def486d2f7183e896a78","Hofbräuhaus, Münchner_Speisen-Karte_07-08.11.1959_01.jpg"
412,"07.11.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1426,1024,7828,5620,"fe4cd70facca960d88ccff5b35883cad","Hofbräuhaus, Münchner_Speisen-Karte_07-08.11.1959_02.jpg"
413,"07.11.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",742,1024,4073,5620,"43efcea24f8933ebcfc659a0bc0ee831","Hofbräuhaus, Münchner_Speisen-Karte_07-08.11.1959_03.jpg"
414,"08.09.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",734,1024,4000,5584,"c2af541f312cf79cd6d8da96b12055c0","Hofbräuhaus, Münchner_Speisen-Karte_08.09.1959_01.jpg"
415,"08.09.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1426,1024,7829,5620,"352f8263aa2276411a703cb31db1d1fe","Hofbräuhaus, Münchner_Speisen-Karte_08.09.1959_02.jpg"
416,"08.09.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",727,1024,3991,5620,"28c14858eea568208a4bd441ec320b66","Hofbräuhaus, Münchner_Speisen-Karte_08.09.1959_03.jpg"
417,"09.11.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",734,1024,4028,5620,"1a4aff28ba35710315fd17e16fecbcc1","Hofbräuhaus, Münchner_Speisen-Karte_09.11.1959_01.jpg"
418,"09.11.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1428,1024,7837,5620,"d53173d3a278e96dce0916072a259537","Hofbräuhaus, Münchner_Speisen-Karte_09.11.1959_02.jpg"
419,"09.11.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",735,1024,4036,5620,"760a36b5918ea167912104f1e105acf7","Hofbräuhaus, Münchner_Speisen-Karte_09.11.1959_03.jpg"
420,"10.09.1959","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",727,1024,3991,5620,"5867d9f9cafb3781766ba889a7e4d445","Hofbräuhaus, Münchner_Speisen-Karte_10.09.1959_01.jpg"
421,"10.09.1959","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1428,1024,7837,5620,"29a44878993728f78e83913f09753df7","Hofbräuhaus, Münchner_Speisen-Karte_10.09.1959_02.jpg"
422,"10.09.1959","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",730,1024,4009,5620,"3e1e71d26f58fe4a50f3d448d472f90e","Hofbräuhaus, Münchner_Speisen-Karte_10.09.1959_03.jpg"
423,"20.03.1905","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",700,1024,3955,5782,"3faaa1d194b22065adcfb3337aed0f53","Hofbräuhaus, Münchner_Speisen-Karte_1906_01.jpg"
424,"20.03.1905","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1366,1024,7711,5782,"4be92b0a0995b0785f83c8ad3a9ff4e9","Hofbräuhaus, Münchner_Speisen-Karte_1906_02.jpg"
425,"20.03.1905","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",707,1024,3955,5728,"ac390f2217ea95d3b609f2686da5863b","Hofbräuhaus, Münchner_Speisen-Karte_1906_03.jpg"
426,"1906","Speisen-Karte",1,"Gaststätte","Hofbräuhaus",712,1024,3955,5692,"c142da5052cc7b9489605f9ed491d01a","Hofbräuhaus, Münchner_Speisen-Karte_ca. 1906_01.jpg"
427,"1906","Speisen-Karte",2,"Gaststätte","Hofbräuhaus",1378,1024,7657,5692,"fbd0838a3d2c6d92348cfa75c5342b8d","Hofbräuhaus, Münchner_Speisen-Karte_ca. 1906_02.jpg"
428,"1906","Speisen-Karte",3,"Gaststätte","Hofbräuhaus",707,1024,3928,5692,"90e9719d4d52498641397a613c3b7d0d","Hofbräuhaus, Münchner_Speisen-Karte_ca. 1906_03.jpg"
429,"1959","Speisenkarte",1,"Hotel","Das Wirtshaus im Spessart",603,1024,2860,4860,"7a473ef60723fed4fff5ec3b01578a65","Hoffmann Hotelbetriebe KG_Das Wirtshaus im Spessart_Speisenkarte_1959_01.jpg"
430,"1959","Speisenkarte",2,"Hotel","Das Wirtshaus im Spessart",2830,1024,4154,1503,"bc81b015c6ab7c2c297303f11e3d8585","Hoffmann Hotelbetriebe KG_Das Wirtshaus im Spessart_Speisenkarte_1959_02.jpg"
431,"1959","Speisenkarte",3,"Hotel","Das Wirtshaus im Spessart",2830,1024,4154,1503,"a2b4da81910a0fc5e45afddd6d4281d5","Hoffmann Hotelbetriebe KG_Das Wirtshaus im Spessart_Speisenkarte_1959_03.jpg"
432,"21.09.1968","Speisen und Getränke",1,"Hotel",,502,1024,2380,4850,"f29291e27295a68dd98d5ee5a07ea163","Hoffmann Hotelbetriebe KG_JKOFA_Speisen und Getränke_21-29.09.1968_01.jpg"
433,"21.09.1968","Speisen und Getränke",2,"Hotel",,501,1024,2371,4850,"ccfd20be963bee3f9b6eadee96996695","Hoffmann Hotelbetriebe KG_JKOFA_Speisen und Getränke_21-29.09.1968_02.jpg"
434,"21.09.1968","Speisen und Getränke",3,"Hotel",,501,1024,2371,4850,"5f01bf3c019e64f2c4e249bc53734c56","Hoffmann Hotelbetriebe KG_JKOFA_Speisen und Getränke_21-29.09.1968_03.jpg"
435,"21.09.1968","Speisen und Getränke",4,"Hotel",,504,1024,2389,4850,"72a50826192016e77b337ce77dc9e611","Hoffmann Hotelbetriebe KG_JKOFA_Speisen und Getränke_21-29.09.1968_04.jpg"
436,"27.08.1938","Speisen-Karte",1,"Gaststätte","Gaststätten am Holzkirchner Bahnhof",656,1024,3620,5647,"89b7e25ca9521bc8e6442334eb9fb4b8","Holzkirchner Bahnhof, Gaststätten am_Speisen-Karte_27.08.1938_01.jpg"
437,"27.08.1938","Speisen-Karte",2,"Gaststätte","Gaststätten am Holzkirchner Bahnhof",1276,1024,6978,5602,"a0880d0a6db28da1ed2f53d69a0df1cf","Holzkirchner Bahnhof, Gaststätten am_Speisen-Karte_27.08.1938_02.jpg"
438,"01.03.1949","Speisenkarte für die Weinstuben",1,"Restaurant","Holzmüllerstuben",609,1024,2706,4552,"a7e915808ff4c2b428ae2b43962da966","Holzmüllerstuben_Speisenkarte für die Weinstuben_01.03.1949_01.jpg"
439,"01.03.1949","Speisenkarte für die Weinstuben",2,"Restaurant","Holzmüllerstuben",1177,1024,5231,4552,"9047edb0c20348ebe701102b839286f3","Holzmüllerstuben_Speisenkarte für die Weinstuben_01.03.1949_02.jpg"
440,"01.03.1949","Speisenkarte für die Weinstuben",3,"Restaurant","Holzmüllerstuben",611,1024,2715,4552,"81b60dc8b41835c3ba623b5ae3961187","Holzmüllerstuben_Speisenkarte für die Weinstuben_01.03.1949_03.jpg"
441,"1959","Carte des Vins",1,"Restaurant","Humplmayr",732,1024,4081,5710,"ced89d4d4f5d5f9d9e74b1a08cf541b1","Humplmayr_Carte des Vins_1959_01.jpg"
442,"1959","Carte des Vins",2,"Restaurant","Humplmayr",1414,1024,7937,5746,"34f5cd196654c3be1ed22b1f7d713f29","Humplmayr_Carte des Vins_1959_02.jpg"
443,"1959","Carte des Vins",3,"Restaurant","Humplmayr",736,1024,4099,5701,"b45331e9ffcf29d6e47d84cb431e53ee","Humplmayr_Carte des Vins_1959_03.jpg"
444,"1959","Speisenkarte",1,"Restaurant","Humplmayr",756,1024,4217,5710,"9d02f6c66f14fd66e643f3b8d4153bf7","Humplmayr_Speisenkarte_1959_01.jpg"
445,"1959","Speisenkarte",2,"Restaurant","Humplmayr",1482,1024,8263,5710,"7ce625b0ab3495c3f5bb00611f5776b6","Humplmayr_Speisenkarte_1959_02.jpg"
446,,"Speisekarte",1,"Restaurant","Indisches Restaurant",983,1024,3520,3665,"2bad74c9ab620dd8c189bc081e186f11","Indisches Restaurant_Speisekarte_ohne Datum_01.jpg"
447,,"Speisekarte",2,"Restaurant","Indisches Restaurant",983,1024,3520,3665,"7cc92a4efb3eaf470d2521eff5a40f81","Indisches Restaurant_Speisekarte_ohne Datum_02.jpg"
448,"05.11.1916","Speisen-Karte",1,"Restaurant","Restaurant zur Insel Helgoland",599,1024,3303,5647,"0f3e799bce3d2ff02f2819c570bc657d","Insel Helgoland, Restaurant zur_F Mon 3398_Speisen-Karte_05.11.1916_01.jpg"
449,"05.11.1916","Speisen-Karte",2,"Restaurant","Restaurant zur Insel Helgoland",586,1024,3231,5647,"19dbcbd8e3ac25af0c7739c2337089bf","Insel Helgoland, Restaurant zur_F Mon 3398_Speisen-Karte_05.11.1916_02.jpg"
450,"05.11.1916","Speisen-Karte",3,"Restaurant","Restaurant zur Insel Helgoland",586,1024,3231,5647,"de5ff5a56e2d6a28a260e9346f0e7378","Insel Helgoland, Restaurant zur_F Mon 3398_Speisen-Karte_05.11.1916_03.jpg"
451,"05.11.1916","Speisen-Karte",4,"Restaurant","Restaurant zur Insel Helgoland",597,1024,3295,5647,"65bda91274e2173808c0ecd5705d2d13","Insel Helgoland, Restaurant zur_F Mon 3398_Speisen-Karte_05.11.1916_04.jpg"
452,"30.03.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"ba819276a3dcd8dcb40f9a5c89b4f116","Insel Helgoland, Restaurant zur_F Mon 3452_Kriegs-Speisenkarte_30.03.1917_01.jpg"
453,"30.03.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1476,1024,6000,4163,"27214bab1add10efe4194806f1b6eea5","Insel Helgoland, Restaurant zur_F Mon 3452_Kriegs-Speisenkarte_30.03.1917_02.jpg"
454,"30.03.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"0e6868da55eb0a2e41a648aa03d714d5","Insel Helgoland, Restaurant zur_F Mon 3452_Kriegs-Speisenkarte_30.03.1917_03.jpg"
455,"14.07.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"96b687993b4128e1c80fa85270bdb5bd","Insel Helgoland, Restaurant zur_F Mon 3458_Kriegs-Speisenkarte_14.07.1917_01.jpg"
456,"14.07.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1467,1024,5964,4163,"3e5b093c449be31d51417a4a44612315","Insel Helgoland, Restaurant zur_F Mon 3458_Kriegs-Speisenkarte_14.07.1917_02.jpg"
457,"14.07.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"227964d19828d50c47bbb7100f0e7555","Insel Helgoland, Restaurant zur_F Mon 3458_Kriegs-Speisenkarte_14.07.1917_03.jpg"
458,"20.11.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"6c03b20fa724cd5d9929e163e38ab9a4","Insel Helgoland, Restaurant zur_F Mon 3465_Kriegs-Speisenkarte_20.11.1917_01.jpg"
459,"20.11.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1449,1024,5892,4163,"4ea669d35bc48fa2d0d79072e7eb8421","Insel Helgoland, Restaurant zur_F Mon 3465_Kriegs-Speisenkarte_20.11.1917_02.jpg"
460,"20.11.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",746,1024,3032,4163,"6d5e95fec32f3ce22e3730cee60d1644","Insel Helgoland, Restaurant zur_F Mon 3465_Kriegs-Speisenkarte_20.11.1917_03.jpg"
461,"02.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",757,1024,3077,4163,"4badd1e39cf647c60973c3a80ff78aca","Insel Helgoland, Restaurant zur_F Mon 3472_Kriegs-Speisenkarte_02.02.1917_01.jpg"
462,"02.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1474,1024,5991,4163,"01a7a8822e9520f329bf7ddb1f88e52b","Insel Helgoland, Restaurant zur_F Mon 3472_Kriegs-Speisenkarte_02.02.1917_02.jpg"
463,"02.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",761,1024,3095,4163,"a6add160b75dd42ae1bac2f22c511d75","Insel Helgoland, Restaurant zur_F Mon 3472_Kriegs-Speisenkarte_02.02.1917_03.jpg"
464,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",755,1024,3068,4163,"c7dc05e813f667efd65a74840738f8dc","Insel Helgoland, Restaurant zur_F Mon 3474_Kriegs-Speisenkarte_01.02.1917_01.jpg"
465,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1474,1024,5991,4163,"962e1a26df89912894bcf4c0b76f13aa","Insel Helgoland, Restaurant zur_F Mon 3474_Kriegs-Speisenkarte_01.02.1917_02.jpg"
466,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",757,1024,3077,4163,"baf3007cad2d6cb8c650cb81999963fa","Insel Helgoland, Restaurant zur_F Mon 3474_Kriegs-Speisenkarte_01.02.1917_03.jpg"
467,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",761,1024,3095,4163,"d9ab939c40dbb039c3a046e7b3ffac2c","Insel Helgoland, Restaurant zur_F Mon 3475_Kriegs-Speisenkarte_Februar 1917_01.jpg"
468,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1474,1024,5991,4163,"687ae89da35f7e37c9a4cfa8286f7083","Insel Helgoland, Restaurant zur_F Mon 3475_Kriegs-Speisenkarte_Februar 1917_02.jpg"
469,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",757,1024,3077,4163,"1ce06aadd8c0c876b79ed09c5cb0dab5","Insel Helgoland, Restaurant zur_F Mon 3475_Kriegs-Speisenkarte_Februar 1917_03.jpg"
470,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",757,1024,3077,4163,"3a6b0ff586e57123f6522ecaed579e1e","Insel Helgoland, Restaurant zur_F Mon 3476_Kriegs-Speisenkarte_Februar 1917_01.jpg"
471,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1469,1024,5973,4163,"78d3c19df6633e0e8832b13f199af711","Insel Helgoland, Restaurant zur_F Mon 3476_Kriegs-Speisenkarte_Februar 1917_02.jpg"
472,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"4df43b536ada652df8ec996d58219364","Insel Helgoland, Restaurant zur_F Mon 3476_Kriegs-Speisenkarte_Februar 1917_03.jpg"
473,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"e492dacd80fe4d1d34a540ac1dd41770","Insel Helgoland, Restaurant zur_F Mon 3477_Kriegs-Speisenkarte_Februar 1917_01.jpg"
474,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1469,1024,5973,4163,"5eb2c8af50ed06f74736b3a417314ff6","Insel Helgoland, Restaurant zur_F Mon 3477_Kriegs-Speisenkarte_Februar 1917_02.jpg"
475,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",764,1024,3104,4163,"a353b26f54e43391720cddd93a9d2d5d","Insel Helgoland, Restaurant zur_F Mon 3477_Kriegs-Speisenkarte_Februar 1917_03.jpg"
476,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",755,1024,3068,4163,"027f2ab8ba31f1c946cf67f601a9ad93","Insel Helgoland, Restaurant zur_F Mon 3478_Kriegs-Speisenkarte_Februar 1917_01.jpg"
477,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1474,1024,5991,4163,"6fd03497ce5d1e748e668ac48186af7b","Insel Helgoland, Restaurant zur_F Mon 3478_Kriegs-Speisenkarte_Februar 1917_02.jpg"
478,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"5cda42dd7f9a17a27d0d42a9c4f827eb","Insel Helgoland, Restaurant zur_F Mon 3478_Kriegs-Speisenkarte_Februar 1917_03.jpg"
479,"01.02.1917","Kriegs-Speisenkarte",1,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"e3b9c6ec562f6b0163a835b0df5fc344","Insel Helgoland, Restaurant zur_F Mon 3479_Kriegs-Speisenkarte_Februar 1917_01.jpg"
480,"01.02.1917","Kriegs-Speisenkarte",2,"Restaurant","Restaurant zur Insel Helgoland",1471,1024,5982,4163,"2dbffd5300b451155c25325ad988ae87","Insel Helgoland, Restaurant zur_F Mon 3479_Kriegs-Speisenkarte_Februar 1917_02.jpg"
481,"01.02.1917","Kriegs-Speisenkarte",3,"Restaurant","Restaurant zur Insel Helgoland",759,1024,3086,4163,"28839f676c692ce8b3ea18121491d096","Insel Helgoland, Restaurant zur_F Mon 3479_Kriegs-Speisenkarte_Februar 1917_03.jpg"
482,"1965","Wein und Speisen-Karte",1,"Festzelt","Johne‘s Goldenes Fassl",610,1024,2950,4950,"205b31c2b0b37ce2f700755a603ab545","Johne's Goldenes Fassl, Weinfestzelt Café Bar_Wein und Speisen-Karte_Oktoberfest 1965_01.jpg"
483,"1965","Wein und Speisen-Karte",2,"Festzelt","Johne‘s Goldenes Fassl",605,1024,2924,4950,"2f75d97cfd761f5ef730eefe690d29c3","Johne's Goldenes Fassl, Weinfestzelt Café Bar_Wein und Speisen-Karte_Oktoberfest 1965_02.jpg"
484,"1965","Wein und Speisen-Karte",3,"Festzelt","Johne‘s Goldenes Fassl",605,1024,2924,4950,"14fcdf2159333cc7f560b1a5231dd3d2","Johne's Goldenes Fassl, Weinfestzelt Café Bar_Wein und Speisen-Karte_Oktoberfest 1965_03.jpg"
485,"1965","Wein und Speisen-Karte",4,"Festzelt","Johne‘s Goldenes Fassl",608,1024,2941,4950,"59fa82d458adadfbb6614c9c8ad188b6","Johne's Goldenes Fassl, Weinfestzelt Café Bar_Wein und Speisen-Karte_Oktoberfest 1965_04.jpg"
486,"14.01.1984","Speisenkarte",1,"Restaurant","Käfer-Schänke",733,1024,3575,4996,"08ab487acaeb45600cea0d3d57bed395","Käfer-Schänke_Speisenkarte_14.01.1984_01.jpg"
487,"14.01.1984","Speisenkarte",2,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"7b1bf7a84852a12c542959d20ed36bb7","Käfer-Schänke_Speisenkarte_14.01.1984_02.jpg"
488,"14.01.1984","Speisenkarte",3,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"36161f67c2fd96376595caf2c1646479","Käfer-Schänke_Speisenkarte_14.01.1984_03.jpg"
489,"14.01.1984","Speisenkarte",4,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"2f5ec6b843803ef0a005e23155935954","Käfer-Schänke_Speisenkarte_14.01.1984_04.jpg"
490,"14.01.1984","Speisenkarte",5,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"8fd5c32368613f1c46b7e6f818c8f762","Käfer-Schänke_Speisenkarte_14.01.1984_05.jpg"
491,"14.01.1984","Speisenkarte",6,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"3ff5836dc40ad500add1aaf54eb8e67e","Käfer-Schänke_Speisenkarte_14.01.1984_06.jpg"
492,"14.01.1984","Speisenkarte",7,"Restaurant","Käfer-Schänke",724,1024,3530,4996,"8bd2440ee60c6762b99704250e88b77d","Käfer-Schänke_Speisenkarte_14.01.1984_07.jpg"
493,"14.01.1984","Speisenkarte",8,"Restaurant","Käfer-Schänke",727,1024,3548,4996,"bb3e210cff0fa36034a1c1ca74a48fb4","Käfer-Schänke_Speisenkarte_14.01.1984_08.jpg"
